Date,Open,High,Low,Close,Adj Close,Volume
2013-09-23,32.000000,32.000000,31.000000,31.299999,31.299999,372537
2013-09-24,31.000000,31.799999,30.650000,31.049999,31.049999,337129
2013-09-25,31.049999,31.799999,31.049999,31.400000,31.400000,191873
2013-09-26,31.900000,32.400002,30.900000,31.000000,31.000000,304834
2013-09-27,31.400000,31.549999,30.500000,30.650000,30.650000,314983
2013-09-30,30.500000,30.500000,30.000000,30.150000,30.150000,176972
2013-10-01,30.299999,30.450001,29.750000,30.299999,30.299999,198176
2013-10-03,30.450001,31.200001,30.350000,31.100000,31.100000,233634
2013-10-04,31.200001,31.650000,31.049999,31.250000,31.250000,234814
2013-10-07,31.250000,31.700001,30.750000,31.549999,31.549999,166672
2013-10-08,32.200001,32.750000,31.150000,31.450001,31.450001,308434
2013-10-09,30.700001,31.450001,30.700001,31.200001,31.200001,263221
2013-10-10,31.299999,31.500000,31.049999,31.150000,31.150000,341385
2013-10-11,31.600000,32.049999,31.250000,31.650000,31.650000,394838
2013-10-14,31.299999,33.000000,31.299999,32.549999,32.549999,537845
2013-10-15,32.849998,33.200001,31.650000,32.000000,32.000000,330006
2013-10-17,32.150002,32.150002,31.350000,31.500000,31.500000,189653
2013-10-18,31.950001,32.150002,31.549999,31.850000,31.850000,190953
2013-10-21,31.850000,32.650002,31.850000,32.549999,32.549999,281405
2013-10-22,32.950001,33.150002,32.349998,32.450001,32.450001,448185
2013-10-23,32.750000,33.099998,32.500000,32.799999,32.799999,336051
2013-10-24,33.450001,33.500000,32.900002,33.049999,33.049999,343317
2013-10-25,33.000000,33.000000,32.599998,32.750000,32.750000,161528
2013-10-28,33.000000,33.049999,31.850000,32.049999,32.049999,166236
2013-10-29,32.000000,32.799999,31.650000,32.500000,32.500000,365961
2013-10-30,32.500000,32.849998,32.000000,32.049999,32.049999,158608
2013-10-31,32.049999,34.000000,32.000000,33.750000,33.750000,867863
2013-11-01,33.900002,36.400002,33.500000,35.650002,35.650002,1681261
2013-11-05,38.500000,43.799999,37.599998,40.849998,40.849998,4597310
2013-11-06,41.000000,42.950001,39.799999,40.150002,40.150002,2017921
2013-11-07,41.099998,41.150002,37.599998,37.900002,37.900002,1336154
2013-11-08,38.000000,38.599998,37.400002,37.650002,37.650002,684619
2013-11-11,35.400002,35.599998,32.200001,34.500000,34.500000,2169236
2013-11-12,34.150002,35.299999,34.150002,34.299999,34.299999,533036
2013-11-13,34.000000,34.500000,33.799999,33.950001,33.950001,417486
2013-11-14,34.250000,34.900002,34.250000,34.549999,34.549999,337540
2013-11-18,35.549999,35.799999,35.049999,35.450001,35.450001,470495
2013-11-19,35.950001,36.150002,35.500000,35.750000,35.750000,493320
2013-11-20,35.299999,36.500000,35.299999,35.599998,35.599998,446016
2013-11-21,35.049999,35.599998,34.700001,34.900002,34.900002,242538
2013-11-22,35.000000,35.450001,34.799999,34.900002,34.900002,276544
2013-11-25,35.000000,35.349998,34.650002,34.950001,34.950001,317789
2013-11-26,35.000000,35.349998,33.900002,34.049999,34.049999,297464
2013-11-27,34.000000,34.700001,33.400002,33.650002,33.650002,262297
2013-11-28,34.400002,34.400002,32.799999,33.400002,33.400002,428923
2013-11-29,33.150002,34.000000,32.500000,33.650002,33.650002,864550
2013-12-02,34.000000,34.599998,33.599998,33.750000,33.750000,746967
2013-12-03,33.849998,33.900002,33.200001,33.299999,33.299999,378699
2013-12-04,33.650002,33.650002,33.099998,33.200001,33.200001,416458
2013-12-05,34.349998,34.400002,33.450001,33.500000,33.500000,772912
2013-12-06,33.500000,33.849998,33.250000,33.700001,33.700001,467767
2013-12-09,34.349998,35.000000,34.200001,34.400002,34.400002,601196
2013-12-10,34.049999,34.450001,33.000000,33.150002,33.150002,722856
2013-12-11,33.000000,33.349998,32.799999,32.950001,32.950001,282190
2013-12-12,33.000000,33.250000,32.799999,32.950001,32.950001,186627
2013-12-13,32.900002,32.950001,32.000000,32.150002,32.150002,366615
2013-12-16,32.500000,32.500000,31.350000,31.549999,31.549999,378402
2013-12-17,32.000000,32.150002,31.150000,31.250000,31.250000,256352
2013-12-18,31.049999,32.400002,31.049999,31.650000,31.650000,612168
2013-12-19,32.000000,32.049999,31.000000,31.049999,31.049999,436807
2013-12-20,31.299999,31.500000,30.900000,31.000000,31.000000,537576
2013-12-23,31.049999,31.700001,31.049999,31.450001,31.450001,470457
2013-12-24,32.500000,32.500000,31.700001,32.099998,32.099998,413992
2013-12-26,32.000000,33.000000,31.750000,32.000000,32.000000,890970
2013-12-27,31.850000,32.700001,31.850000,32.150002,32.150002,535264
2013-12-30,32.700001,32.700001,31.900000,32.000000,32.000000,347006
2013-12-31,32.200001,32.299999,32.049999,32.150002,32.150002,192712
2014-01-01,32.200001,32.700001,32.099998,32.549999,32.549999,354790
2014-01-02,32.799999,34.799999,32.599998,32.799999,32.799999,1767825
2014-01-03,33.400002,33.400002,32.299999,32.900002,32.900002,396872
2014-01-06,33.000000,33.000000,32.349998,32.500000,32.500000,300179
2014-01-07,32.650002,33.000000,32.299999,32.450001,32.450001,214943
2014-01-08,32.450001,33.099998,32.250000,32.799999,32.799999,543664
2014-01-09,32.849998,33.250000,32.099998,32.150002,32.150002,407989
2014-01-10,32.150002,32.650002,32.000000,32.049999,32.049999,263308
2014-01-13,32.150002,32.849998,31.700001,31.850000,31.850000,343133
2014-01-14,31.650000,32.200001,31.650000,31.850000,31.850000,169598
2014-01-15,32.000000,32.400002,31.600000,31.750000,31.750000,396399
2014-01-16,31.799999,32.099998,31.700001,31.799999,31.799999,183592
2014-01-17,31.850000,32.049999,31.350000,31.500000,31.500000,145618
2014-01-20,31.200001,32.299999,31.200001,32.150002,32.150002,221283
2014-01-21,32.200001,32.299999,31.200001,31.500000,31.500000,297869
2014-01-22,31.750000,31.799999,31.549999,31.600000,31.600000,128258
2014-01-23,31.200001,31.900000,31.200001,31.600000,31.600000,84338
2014-01-24,31.600000,31.600000,30.049999,30.500000,30.500000,289191
2014-01-27,30.250000,30.250000,29.500000,29.799999,29.799999,425247
2014-01-28,29.799999,30.600000,29.600000,30.150000,30.150000,260774
2014-01-29,30.049999,30.650000,29.900000,30.000000,30.000000,171540
2014-01-30,29.549999,29.799999,28.450001,28.900000,28.900000,363385
2014-01-31,29.000000,29.799999,29.000000,29.600000,29.600000,184247
2014-02-03,29.500000,30.000000,29.200001,29.400000,29.400000,162601
2014-02-04,29.000000,29.299999,28.250000,28.799999,28.799999,380465
2014-02-05,29.000000,29.100000,28.400000,28.600000,28.600000,383926
2014-02-06,28.700001,29.000000,28.450001,28.549999,28.549999,406778
2014-02-07,28.950001,29.200001,28.500000,28.600000,28.600000,381835
2014-02-10,27.000000,28.000000,26.549999,26.850000,26.850000,1712357
2014-02-11,27.000000,27.200001,26.400000,26.450001,26.450001,895441
2014-02-12,26.250000,26.799999,25.700001,25.950001,25.950001,1174242
2014-02-13,25.700001,25.950001,24.900000,25.049999,25.049999,792171
2014-02-14,25.000000,25.299999,24.450001,24.500000,24.500000,818149
2014-02-17,24.900000,25.000000,24.049999,24.200001,24.200001,1086449
2014-02-18,24.900000,24.900000,24.150000,24.299999,24.299999,1501851
2014-02-19,24.400000,24.500000,24.049999,24.400000,24.400000,449052
2014-02-20,24.100000,24.350000,23.950001,24.200001,24.200001,541288
2014-02-21,24.000000,24.650000,23.450001,24.400000,24.400000,2121334
2014-02-24,24.400000,27.700001,24.100000,25.750000,25.750000,3810270
2014-02-25,25.700001,26.400000,25.000000,25.850000,25.850000,1918531
2014-02-26,25.799999,26.400000,25.400000,25.500000,25.500000,766026
2014-02-28,25.950001,26.200001,24.900000,25.049999,25.049999,677783
2014-03-03,25.299999,25.900000,24.750000,25.350000,25.350000,677049
2014-03-04,25.500000,25.700001,25.150000,25.500000,25.500000,428952
2014-03-05,25.850000,26.549999,25.500000,26.299999,26.299999,1236087
2014-03-06,27.000000,27.450001,26.650000,27.250000,27.250000,1232067
2014-03-07,27.650000,28.100000,27.549999,27.700001,27.700001,1467133
2014-03-10,27.650000,27.950001,27.049999,27.600000,27.600000,581270
