Date,Open,High,Low,Close,Adj Close,Volume
2013-09-23,41.200001,42.250000,41.049999,41.250000,41.250000,363701
2013-09-24,41.049999,41.750000,41.000000,41.400002,41.400002,254786
2013-09-25,41.250000,41.849998,40.849998,41.000000,41.000000,296958
2013-09-26,41.000000,41.299999,40.750000,41.000000,41.000000,204480
2013-09-27,41.000000,41.799999,40.950001,41.000000,41.000000,263211
2013-09-30,40.750000,40.900002,40.250000,40.599998,40.599998,304757
2013-10-01,40.299999,41.500000,40.299999,41.000000,41.000000,343699
2013-10-03,41.049999,41.599998,40.799999,41.000000,41.000000,157341
2013-10-04,41.200001,42.049999,40.200001,41.049999,41.049999,196914
2013-10-07,41.049999,41.650002,41.000000,41.099998,41.099998,110352
2013-10-08,41.599998,42.099998,41.349998,41.500000,41.500000,141776
2013-10-09,41.150002,41.799999,41.150002,41.700001,41.700001,83306
2013-10-10,41.549999,42.000000,41.500000,41.700001,41.700001,126150
2013-10-11,42.000000,42.849998,41.650002,42.549999,42.549999,210877
2013-10-14,42.599998,48.000000,42.599998,46.799999,46.799999,3529558
2013-10-15,47.099998,47.599998,44.349998,44.750000,44.750000,648722
2013-10-17,45.150002,45.400002,43.500000,44.049999,44.049999,226418
2013-10-18,44.150002,46.000000,44.000000,44.450001,44.450001,487354
2013-10-21,46.099998,47.950001,46.000000,46.150002,46.150002,1033380
2013-10-22,46.099998,46.799999,45.200001,45.349998,45.349998,271613
2013-10-23,45.349998,46.099998,44.299999,45.049999,45.049999,225856
2013-10-24,45.049999,45.500000,43.500000,43.950001,43.950001,258705
2013-10-25,44.000000,44.200001,43.099998,43.250000,43.250000,118942
2013-10-28,43.000000,43.750000,41.599998,41.900002,41.900002,166783
2013-10-29,42.200001,44.000000,40.700001,43.049999,43.049999,448855
2013-10-30,43.200001,43.700001,42.099998,42.599998,42.599998,208666
2013-10-31,42.150002,44.250000,42.000000,43.900002,43.900002,367426
2013-11-01,43.849998,46.250000,43.799999,44.799999,44.799999,702134
2013-11-05,45.200001,46.599998,44.200001,45.549999,45.549999,611729
2013-11-06,46.349998,46.599998,45.049999,45.299999,45.299999,301058
2013-11-07,47.000000,48.049999,43.500000,44.200001,44.200001,1151492
2013-11-08,44.599998,44.950001,43.500000,43.750000,43.750000,255857
2013-11-11,46.200001,46.500000,43.849998,44.200001,44.200001,639369
2013-11-12,44.200001,44.250000,42.049999,42.250000,42.250000,298437
2013-11-13,42.150002,42.200001,39.799999,40.049999,40.049999,368119
2013-11-14,40.950001,41.700001,40.400002,40.549999,40.549999,266622
2013-11-18,40.000000,41.500000,39.299999,40.950001,40.950001,262727
2013-11-19,41.000000,41.400002,40.500000,40.700001,40.700001,250576
2013-11-20,40.000000,40.700001,40.000000,40.099998,40.099998,281704
2013-11-21,40.000000,40.000000,38.750000,38.950001,38.950001,218855
2013-11-22,39.000000,39.450001,38.150002,38.700001,38.700001,195127
2013-11-25,39.400002,39.650002,39.000000,39.200001,39.200001,165027
2013-11-26,39.750000,39.750000,38.849998,39.099998,39.099998,140947
2013-11-27,39.250000,39.500000,38.150002,38.450001,38.450001,106836
2013-11-28,38.549999,39.299999,38.500000,39.049999,39.049999,133222
2013-11-29,39.250000,41.599998,39.150002,41.099998,41.099998,424769
2013-12-02,42.500000,43.400002,41.849998,42.200001,42.200001,802380
2013-12-03,41.950001,42.400002,40.799999,41.450001,41.450001,159378
2013-12-04,41.150002,41.700001,40.599998,40.950001,40.950001,145232
2013-12-05,41.299999,43.150002,41.299999,41.799999,41.799999,609575
2013-12-06,42.500000,42.500000,41.500000,41.849998,41.849998,137914
2013-12-09,42.500000,43.000000,41.349998,41.599998,41.599998,236835
2013-12-10,41.799999,41.799999,40.099998,40.650002,40.650002,204780
2013-12-11,40.400002,40.599998,40.049999,40.250000,40.250000,139261
2013-12-12,40.000000,40.599998,39.900002,40.000000,40.000000,110390
2013-12-13,39.950001,40.650002,38.799999,39.700001,39.700001,253857
2013-12-16,39.150002,39.799999,39.000000,39.250000,39.250000,110802
2013-12-17,40.000000,40.000000,38.450001,38.799999,38.799999,132857
2013-12-18,38.650002,39.900002,38.650002,39.549999,39.549999,150704
2013-12-19,39.599998,40.500000,39.049999,39.299999,39.299999,80943
2013-12-20,39.299999,39.950001,39.049999,39.750000,39.750000,204541
2013-12-23,40.450001,40.900002,39.900002,40.349998,40.349998,160572
2013-12-24,40.549999,41.299999,40.000000,40.150002,40.150002,409958
2013-12-26,40.450001,41.200001,40.299999,40.500000,40.500000,252411
2013-12-27,41.400002,41.500000,40.599998,40.750000,40.750000,188974
2013-12-30,41.099998,41.349998,40.200001,40.450001,40.450001,120978
2013-12-31,40.500000,41.000000,40.349998,40.700001,40.700001,122290
2014-01-01,41.000000,41.500000,40.299999,41.200001,41.200001,293734
2014-01-02,41.099998,42.000000,39.250000,39.900002,39.900002,445176
2014-01-03,39.900002,40.400002,39.500000,40.099998,40.099998,153034
2014-01-06,40.200001,40.200001,39.400002,39.700001,39.700001,182445
2014-01-07,39.750000,40.299999,39.250000,39.349998,39.349998,122529
2014-01-08,39.049999,40.400002,39.049999,40.049999,40.049999,227650
2014-01-09,40.799999,40.799999,39.599998,39.750000,39.750000,123251
2014-01-10,40.000000,40.099998,38.049999,38.450001,38.450001,198527
2014-01-13,38.000000,39.400002,37.849998,38.200001,38.200001,203410
2014-01-14,38.250000,39.000000,37.599998,37.799999,37.799999,793881
2014-01-15,38.400002,38.599998,37.900002,38.200001,38.200001,723572
2014-01-16,38.400002,39.950001,38.400002,39.349998,39.349998,382046
2014-01-17,39.000000,39.250000,38.000000,38.200001,38.200001,151609
2014-01-20,38.000000,38.500000,37.900002,38.049999,38.049999,183546
2014-01-21,38.150002,38.650002,37.849998,38.000000,38.000000,129259
2014-01-22,38.400002,39.250000,38.000000,38.750000,38.750000,287477
2014-01-23,38.400002,38.900002,37.349998,37.650002,37.650002,277857
2014-01-24,37.500000,38.000000,37.200001,37.400002,37.400002,92794
2014-01-27,37.000000,37.000000,35.000000,35.900002,35.900002,342307
2014-01-28,35.950001,36.799999,34.900002,35.750000,35.750000,199354
2014-01-29,35.599998,36.599998,35.150002,35.400002,35.400002,105609
2014-01-30,34.950001,35.299999,32.900002,33.900002,33.900002,212441
2014-01-31,34.200001,34.849998,33.900002,34.349998,34.349998,114672
2014-02-03,34.500000,34.700001,33.900002,34.049999,34.049999,101316
2014-02-04,33.349998,34.500000,33.150002,34.099998,34.099998,121315
2014-02-05,34.750000,34.750000,33.349998,33.849998,33.849998,100662
2014-02-06,33.900002,34.700001,33.750000,34.400002,34.400002,186565
2014-02-07,34.700001,34.750000,34.250000,34.549999,34.549999,105967
2014-02-10,34.900002,35.400002,34.000000,34.250000,34.250000,96101
2014-02-11,32.400002,32.950001,31.650000,32.349998,32.349998,844876
2014-02-12,32.349998,33.000000,32.000000,32.150002,32.150002,178306
2014-02-13,32.000000,32.950001,31.650000,31.850000,31.850000,158501
2014-02-14,32.000000,32.500000,29.600000,30.700001,30.700001,341756
2014-02-17,31.750000,31.750000,30.200001,31.000000,31.000000,225866
2014-02-18,31.000000,31.549999,29.600000,30.850000,30.850000,237468
2014-02-19,31.000000,31.000000,30.000000,30.299999,30.299999,198147
2014-02-20,30.000000,30.950001,29.900000,30.000000,30.000000,320226
2014-02-21,30.150000,30.600000,29.900000,30.000000,30.000000,173825
2014-02-24,29.900000,30.299999,29.900000,30.000000,30.000000,123154
2014-02-25,30.100000,30.549999,29.650000,30.000000,30.000000,158271
2014-02-26,30.000000,30.250000,27.900000,28.400000,28.400000,496810
2014-02-28,29.000000,30.150000,28.250000,29.750000,29.750000,515310
2014-03-03,29.950001,30.299999,28.600000,29.750000,29.750000,723628
2014-03-04,30.100000,35.700001,29.200001,34.349998,34.349998,5225217
2014-03-05,34.900002,36.349998,33.700001,35.650002,35.650002,2055090
2014-03-06,35.299999,35.950001,34.799999,35.000000,35.000000,565865
2014-03-07,34.700001,35.650002,34.549999,35.049999,35.049999,690980
2014-03-10,34.700001,36.250000,34.599998,35.650002,35.650002,660225
2014-03-11,35.500000,36.099998,34.599998,34.799999,34.799999,558485
2014-03-12,34.500000,34.849998,34.000000,34.200001,34.200001,167856
2014-03-13,34.000000,34.900002,33.650002,34.049999,34.049999,169489
2014-03-14,33.650002,33.849998,32.799999,33.450001,33.450001,190877
2014-03-18,33.750000,35.000000,33.250000,33.650002,33.650002,278729
2014-03-19,33.650002,34.349998,33.400002,34.150002,34.150002,296399
2014-03-20,34.200001,34.950001,33.549999,34.549999,34.549999,485608
2014-03-21,35.099998,35.450001,34.349998,35.250000,35.250000,409068
2014-03-22,null,null,null,null,null,null
2014-03-24,35.500000,35.500000,34.799999,35.000000,35.000000,259980
2014-03-25,35.099998,35.450001,34.549999,35.000000,35.000000,202924
2014-03-26,35.299999,35.500000,34.500000,34.799999,34.799999,265118
2014-03-27,34.500000,35.200001,34.500000,34.950001,34.950001,311746
2014-03-28,35.099998,36.000000,34.599998,35.650002,35.650002,494825
2014-03-31,35.849998,36.700001,35.700001,36.049999,36.049999,549348
2014-04-01,36.400002,36.450001,35.450001,35.549999,35.549999,247403
2014-04-02,36.200001,36.500000,35.650002,36.200001,36.200001,356282
2014-04-03,36.200001,36.650002,35.500000,35.700001,35.700001,242250
2014-04-04,36.000000,36.000000,35.349998,35.799999,35.799999,138017
2014-04-07,35.599998,36.250000,35.049999,35.250000,35.250000,171099
2014-04-09,35.299999,36.549999,35.000000,36.200001,36.200001,566751
2014-04-10,36.400002,38.000000,36.049999,36.750000,36.750000,1368044
2014-04-11,36.500000,37.400002,36.150002,36.400002,36.400002,477584
2014-04-15,36.500000,41.900002,36.099998,40.849998,40.849998,3490464
2014-04-16,40.900002,41.900002,39.250000,39.849998,39.849998,1325033
2014-04-17,39.500000,41.250000,39.150002,40.299999,40.299999,892093
2014-04-21,40.250000,41.000000,40.250000,40.500000,40.500000,342061
2014-04-22,40.549999,41.599998,39.349998,39.950001,39.950001,466684
2014-04-23,40.099998,41.099998,40.099998,40.400002,40.400002,460464
2014-04-24,40.400002,40.400002,40.400002,40.400002,40.400002,0
2014-04-25,40.000000,40.750000,38.349998,38.799999,38.799999,463327
