Date,Open,High,Low,Close,Adj Close,Volume
2013-09-23,113.500000,114.500000,111.550003,112.250000,77.280708,304550
2013-09-24,111.599998,115.489998,110.900002,111.519997,76.778122,299840
2013-09-25,110.400002,114.500000,109.900002,113.680000,78.265213,762370
2013-09-26,113.599998,114.675003,112.019997,113.010002,77.803947,122690
2013-09-27,113.095001,113.550003,112.099998,112.945000,77.759186,1219680
2013-09-30,112.900002,115.184998,111.739998,113.864998,78.392578,284660
2013-10-01,114.525002,117.989998,113.199997,115.919998,79.807388,352200
2013-10-03,117.699997,118.599998,114.000000,115.750000,79.690346,495450
2013-10-04,114.605003,116.785004,113.684998,114.080002,78.540604,289520
2013-10-07,113.500000,114.480003,113.199997,113.385002,78.062111,314900
2013-10-08,117.000000,117.000000,109.800003,110.389999,76.000153,1358020
2013-10-09,110.019997,111.739998,109.209999,110.650002,76.179153,531020
2013-10-10,111.400002,112.830002,110.635002,110.974998,76.402908,1629990
2013-10-11,111.400002,112.294998,110.065002,110.790001,76.275543,1732560
2013-10-14,111.925003,113.589996,111.160004,113.000000,77.797058,2353440
2013-10-15,113.010002,116.989998,113.000000,115.540001,79.545769,1043650
2013-10-17,115.500000,117.250000,115.500000,116.855003,80.451111,706330
2013-10-18,115.720001,119.349998,115.720001,119.004997,81.931313,539940
2013-10-21,117.555000,120.360001,117.555000,119.790001,82.471771,695660
2013-10-22,119.199997,122.495003,118.705002,121.855003,83.893456,410980
2013-10-23,121.830002,123.900002,121.150002,122.245003,84.161957,294210
2013-10-24,123.370003,123.699997,121.199997,122.084999,84.051804,476880
2013-10-25,122.500000,125.989998,121.834999,123.945000,85.332352,1153170
2013-10-28,123.599998,125.699997,121.000000,121.220001,83.456276,451670
2013-10-29,120.699997,123.900002,120.699997,122.714996,84.485535,392360
2013-10-30,122.300003,123.900002,121.589996,122.599998,84.406364,298940
2013-10-31,123.000000,132.990005,122.339996,130.395004,89.772980,1200610
2013-11-01,131.595001,132.490005,127.945000,129.645004,89.256638,357840
2013-11-05,128.199997,130.794998,128.199997,128.869995,88.723068,130510
2013-11-06,127.500000,134.429993,127.500000,128.710007,88.612915,650000
2013-11-07,131.339996,131.339996,126.114998,127.824997,88.003616,203940
2013-11-08,127.910004,130.479996,126.070000,129.335007,89.043213,299460
2013-11-11,130.000000,130.899994,126.135002,126.845001,87.328926,355530
2013-11-12,127.894997,128.000000,125.470001,126.125000,86.833221,162060
2013-11-13,124.699997,125.800003,122.355003,122.945000,84.643883,222730
2013-11-14,123.800003,124.500000,121.495003,122.394997,84.265228,2656840
2013-11-18,123.000000,124.995003,121.500000,122.459999,84.309982,252790
2013-11-19,123.285004,124.989998,122.605003,124.425003,85.662819,199810
2013-11-20,124.989998,125.400002,122.209999,123.050003,84.716179,167860
2013-11-21,124.000000,124.000000,120.010002,120.190002,82.747154,146100
2013-11-22,122.300003,122.300003,117.089996,118.430000,81.535446,2077720
2013-11-25,118.610001,121.300003,118.250000,119.080002,81.982948,328430
2013-11-26,119.980003,121.900002,118.699997,120.139999,82.712730,166710
2013-11-27,119.500000,122.400002,119.000000,120.349998,82.857307,180930
2013-11-28,121.500000,122.199997,120.300003,121.254997,83.480370,270870
2013-11-29,121.300003,123.800003,120.800003,121.669998,83.766083,223270
2013-12-02,121.070000,124.900002,121.070000,124.044998,85.401199,664070
2013-12-03,123.500000,124.500000,123.000000,124.029999,85.390877,2002890
2013-12-04,122.580002,124.180000,122.010002,122.504997,84.340958,897570
2013-12-05,125.004997,125.779999,123.495003,124.415001,85.655937,1189790
2013-12-06,124.900002,125.500000,123.919998,125.235001,86.220482,869360
2013-12-09,126.699997,127.794998,124.099998,124.915001,86.000175,567700
2013-12-10,127.699997,127.699997,123.620003,124.985001,86.048370,1162510
2013-12-11,124.480003,125.845001,123.620003,125.404999,86.337517,701660
2013-12-12,124.599998,127.199997,124.324997,125.580002,86.458000,513840
2013-12-13,124.209999,125.550003,123.660004,124.370003,85.624962,171560
2013-12-16,123.000000,124.415001,122.500000,123.000000,84.681755,164100
2013-12-17,124.394997,128.500000,122.705002,127.415001,87.721336,1057220
2013-12-18,127.500000,133.990005,127.500000,131.259995,90.368515,2543500
2013-12-19,131.300003,135.425003,126.750000,133.179993,91.690369,672390
2013-12-20,133.235001,143.500000,130.804993,142.445007,98.069054,1076870
2013-12-23,142.445007,149.899994,141.490005,146.779999,101.053551,1178670
2013-12-24,146.940002,147.800003,139.509995,140.554993,96.767830,584970
2013-12-26,139.509995,141.899994,137.699997,139.125000,95.783318,415490
2013-12-27,139.899994,142.500000,139.679993,141.274994,97.263519,210530
2013-12-30,139.699997,144.759995,139.699997,143.214996,98.599159,288480
2013-12-31,143.214996,145.800003,142.800003,143.639999,98.891769,203150
2014-01-01,143.940002,145.809998,142.800003,143.384995,98.716194,91050
2014-01-02,142.134995,146.360001,142.134995,144.955002,99.797096,378880
2014-01-03,143.500000,146.005005,140.869995,145.664993,100.285912,202800
2014-01-06,143.500000,145.449997,142.100006,142.634995,98.199844,139660
2014-01-07,143.500000,146.095001,142.759995,145.264999,100.010529,147250
2014-01-08,144.800003,145.500000,142.699997,143.979996,99.125847,121930
2014-01-09,144.000000,145.690002,143.994995,145.000000,99.828087,277370
2014-01-10,144.199997,145.000000,139.259995,140.395004,96.657684,209430
2014-01-13,141.985001,143.630005,137.100006,138.539993,95.380562,170870
2014-01-14,138.539993,140.494995,134.399994,134.975006,92.926178,353760
2014-01-15,136.990005,139.800003,134.619995,136.714996,94.124107,347740
2014-01-16,138.320007,138.324997,135.500000,136.979996,94.306549,318120
2014-01-17,137.309998,138.399994,134.330002,135.190002,93.074203,176940
2014-01-20,137.699997,139.899994,136.000000,138.630005,95.442535,113820
2014-01-21,139.679993,145.660004,139.009995,144.350006,99.380577,379000
2014-01-22,145.289993,145.289993,141.199997,142.615005,98.186089,134830
2014-01-23,143.479996,144.800003,138.119995,140.860001,96.977821,689920
2014-01-24,140.100006,141.410004,135.449997,136.065002,93.676605,207690
2014-01-27,136.199997,136.199997,128.500000,129.850006,89.397774,500280
2014-01-28,130.000000,132.899994,129.100006,130.080002,89.556114,307970
2014-01-29,131.399994,131.800003,128.100006,129.419998,89.101730,287470
2014-01-30,128.889999,129.800003,125.620003,127.214996,87.583649,684280
2014-01-31,128.994995,139.779999,127.800003,138.619995,95.435638,893890
2014-02-03,137.500000,141.000000,131.500000,132.089996,90.939941,405630
2014-02-04,132.199997,136.130005,129.794998,135.149994,93.046654,334110
2014-02-05,135.300003,137.774994,133.100006,134.785004,92.795372,124270
2014-02-06,135.000000,136.994995,132.300003,132.625000,91.308281,157720
2014-02-07,133.199997,136.000000,132.100006,134.634995,92.692093,158520
2014-02-10,135.190002,137.835007,132.615005,133.225006,91.721359,213130
2014-02-11,133.500000,136.000000,133.500000,135.195007,93.077644,191650
2014-02-12,135.195007,139.000000,134.500000,137.574997,94.716194,289300
2014-02-13,137.725006,137.725006,135.220001,136.854996,94.220497,140610
2014-02-14,137.005005,137.005005,133.455002,134.164993,92.368515,167680
2014-02-17,134.309998,136.500000,130.595001,130.854996,90.089684,327320
2014-02-18,131.500000,133.000000,131.000000,131.975006,90.860771,1116010
2014-02-19,132.000000,134.675003,131.600006,132.184998,91.005341,145640
2014-02-20,133.500000,133.500000,131.199997,131.750000,90.705864,243600
2014-02-21,133.490005,133.750000,131.100006,133.440002,91.869370,255590
2014-02-24,133.479996,136.899994,133.020004,135.990005,93.624977,329430
2014-02-25,135.399994,136.500000,133.759995,135.419998,93.232536,142710
2014-02-26,136.100006,136.100006,133.559998,134.970001,92.922729,77210
2014-02-28,135.000000,135.119995,131.740005,133.350006,91.807419,283940
2014-03-03,133.100006,135.350006,132.505005,133.625000,91.996742,478990
2014-03-04,133.750000,135.145004,132.505005,133.294998,91.769547,673440
2014-03-05,134.300003,137.500000,133.509995,135.554993,93.325485,654980
2014-03-06,134.990005,139.000000,134.000000,138.065002,95.053543,1303920
2014-03-07,137.505005,142.100006,136.500000,141.365005,97.325500,952790
2014-03-10,141.500000,149.000000,141.000000,147.225006,101.359924,1126230
2014-03-11,147.500000,155.000000,147.500000,154.259995,106.203308,1582090
2014-03-12,154.000000,154.500000,151.500000,153.020004,105.349617,507170
2014-03-13,152.699997,153.440002,147.509995,148.429993,102.189529,451640
2014-03-14,146.854996,149.899994,145.039993,147.535004,101.573349,424490
2014-03-18,149.050003,150.600006,146.699997,148.925003,102.530327,465790
2014-03-19,149.000000,152.000000,149.000000,151.179993,104.082817,238620
2014-03-20,152.000000,152.464996,147.500000,149.955002,103.239456,289110
2014-03-21,151.770004,153.000000,150.145004,152.440002,104.950302,233270
2014-03-22,null,null,null,null,null,null
2014-03-24,151.179993,155.000000,150.339996,151.375000,104.217079,301540
2014-03-25,150.000000,152.399994,147.600006,148.764999,102.420174,388330
2014-03-26,150.800003,151.800003,148.000000,149.604996,102.998482,415180
2014-03-27,148.059998,153.000000,148.059998,151.429993,104.254944,609440
2014-03-28,151.000000,153.750000,150.009995,150.850006,103.855629,266430
2014-03-31,150.809998,155.000000,148.509995,153.800003,105.886620,496100
2014-04-01,154.895004,163.500000,154.000000,162.345001,111.769585,1446630
2014-04-02,164.889999,166.395004,163.199997,165.039993,113.625000,642580
2014-04-03,166.000000,169.500000,163.160004,167.964996,115.638779,618800
2014-04-04,167.600006,167.600006,165.000000,166.529999,114.650833,199920
2014-04-07,164.354996,167.865005,163.500000,166.414993,114.571648,202530
2014-04-09,167.479996,175.005005,166.304993,173.490005,119.442581,817490
2014-04-10,173.100006,179.479996,172.500000,173.750000,119.621582,958870
2014-04-11,171.600006,175.580002,169.300003,170.289993,117.239471,224230
2014-04-15,169.800003,170.205002,160.625000,163.244995,112.389206,449780
2014-04-16,163.250000,169.100006,163.250000,166.595001,114.695580,562260
2014-04-17,167.500000,171.899994,167.500000,170.884995,117.649109,346070
2014-04-21,169.000000,173.899994,169.000000,171.100006,117.797134,436590
2014-04-22,172.600006,174.520004,170.199997,173.979996,119.779922,246560
2014-04-23,172.500000,179.899994,171.794998,177.059998,121.900414,430380
2014-04-24,177.059998,177.059998,177.059998,177.059998,121.900414,0
2014-04-25,176.100006,179.485001,175.800003,177.085007,121.917633,222090
2014-04-28,178.949997,178.949997,174.500000,175.054993,120.520035,170670
2014-04-29,177.809998,177.809998,174.554993,175.975006,121.153427,212480
2014-04-30,176.500000,177.979996,166.029999,167.505005,115.322098,479660
2014-05-02,169.000000,171.695007,165.315002,167.425003,115.267006,366800
2014-05-05,169.294998,170.395004,165.669998,167.839996,115.552727,406790
2014-05-06,167.839996,169.399994,166.160004,166.820007,114.850487,348650
2014-05-07,163.350006,167.440002,163.350006,166.145004,114.385765,178450
2014-05-08,167.934998,169.000000,166.160004,168.714996,116.155128,413780
2014-05-09,170.300003,183.195007,169.005005,179.205002,123.377182,2040010
2014-05-12,180.000000,189.800003,179.300003,185.595001,127.776512,561690
2014-05-13,189.490005,193.404999,183.604996,186.994995,128.740356,3003210
2014-05-14,185.214996,190.979996,184.214996,188.904999,130.055328,387640
2014-05-15,189.500000,193.800003,177.500000,179.625000,123.666336,1634700
2014-05-16,182.199997,188.300003,179.994995,182.725006,125.800591,1456150
2014-05-19,184.699997,187.505005,183.000000,184.759995,127.201622,635750
2014-05-20,186.000000,186.990005,182.500000,183.764999,126.516602,1547930
2014-05-21,184.309998,185.500000,181.115005,182.024994,125.318657,332810
2014-05-22,183.000000,186.500000,182.600006,183.645004,126.433990,735860
2014-05-23,184.464996,187.350006,181.845001,186.039993,128.082870,556720
2014-05-26,188.750000,195.479996,186.250000,188.125000,129.518341,884850
2014-05-27,187.505005,190.000000,185.500000,186.570007,128.447769,257190
2014-05-28,185.520004,186.505005,183.000000,185.020004,127.380630,273890
2014-05-29,186.500000,187.464996,182.550003,183.764999,126.516602,181050
2014-05-30,183.764999,184.899994,147.014999,149.804993,103.136177,42317730
2014-06-02,153.399994,154.794998,144.100006,150.740005,103.779900,7815380
2014-06-03,152.000000,157.029999,151.809998,153.570007,105.728264,5298640
2014-06-04,154.500000,156.000000,153.300003,154.139999,106.120697,2217480
2014-06-05,155.500000,158.639999,154.210007,156.904999,108.024315,3011780
2014-06-06,158.000000,161.500000,157.500000,160.770004,110.685249,3261040
2014-06-09,163.524994,166.279999,161.500000,165.990005,114.279068,1754170
2014-06-10,166.300003,168.274994,164.009995,165.520004,113.955482,1967220
