Date,Open,High,Low,Close,Adj Close,Volume
2013-09-23,53.990002,54.380001,52.459999,52.869999,45.673473,460065
2013-09-24,52.869999,52.869999,51.400002,51.480000,44.472675,687290
2013-09-25,52.349998,52.349998,50.209999,50.520000,43.643345,576085
2013-09-26,50.119999,50.730000,49.799999,49.880001,43.090462,513060
2013-09-27,50.029999,50.380001,47.970001,48.209999,41.647781,927200
2013-09-30,48.240002,48.970001,48.200001,48.730000,42.097000,349220
2013-10-01,48.799999,50.400002,48.799999,50.240002,43.401463,326585
2013-10-03,50.000000,51.500000,49.990002,50.770000,43.859318,336655
2013-10-04,50.779999,51.599998,50.000000,50.270000,43.427376,388345
2013-10-07,50.599998,50.779999,49.900002,50.040001,43.228683,262230
2013-10-08,51.220001,51.700001,50.599998,50.740002,43.833405,415480
2013-10-09,50.750000,51.299999,50.240002,51.009998,44.066650,387530
2013-10-10,51.209999,52.000000,51.150002,51.590000,44.567703,390590
2013-10-11,52.000000,52.779999,51.639999,52.439999,45.301998,367880
2013-10-14,52.799999,54.980000,52.200001,53.810001,46.485523,592135
2013-10-15,54.040001,54.880001,52.799999,53.130001,45.898083,336635
2013-10-17,53.200001,53.200001,51.520000,51.900002,44.835506,294030
2013-10-18,52.400002,52.799999,52.029999,52.610001,45.448864,228705
2013-10-21,52.939999,54.200001,52.799999,53.799999,46.476879,249020
2013-10-22,53.779999,54.980000,53.410000,54.060001,46.701496,258205
2013-10-23,54.400002,55.400002,54.009998,54.669998,47.228462,344810
2013-10-24,54.299999,55.480000,53.990002,54.439999,47.029766,342430
2013-10-25,54.779999,54.779999,53.000000,53.810001,46.485523,154780
2013-10-28,53.810001,54.389999,52.930000,53.209999,45.967190,189105
2013-10-29,53.200001,54.180000,52.049999,53.889999,46.554630,372715
2013-10-30,54.980000,55.020000,53.669998,54.189999,46.813793,216475
2013-10-31,54.380001,57.459999,53.630001,57.080002,49.310421,1185125
